"operation_id","status_id","meter_id","meter_code","meter_cuscode","office_id","rate_type","meter_station","station_id","station_name","billing_val_ft","billing_require_all","billing_require_peak","billing_require_off_peak","billing_require_holiday","billing_unit_all","billing_unit_peak","billing_unit_off_peak","billing_unit_holiday","billing_require_home","billing_unit_use","billing_power_max","billing_power","billing_service","billing_rate_ft","billing_power_factor","billing_adjust","billing_netcost","billing_vat","billing_cost_all","billing_factormultiple","billing_shutdown","billing_decreasedemand","billing_demandremain","billing_filepath","billing_comment","billing_rate_office","billing_correct","billing_rate_type","id","operation_id","status_id","office_bacode","office_id","office_mcode","office_zone","sub_id","sub_mcode","office_wwcode","plant_id","menu_id","calendar_id","yyyymm","thyyyymm","fiscalyyyy","fiscalmm","calendar_lastdate","yyyymmdd","menu_name","main_office","main_soffice","main_shoffice","sub_office","sub_soffice","sub_shoffice","plant_name","calendar_thai_month","calendar_thai_year","status_zone","status_center"
"41609","13490863","1245","C02203","9022020006270877","100","3.2.2","โรงกรองน้ำมะเกลือหวาน","3","แรงสูง","0.1623","0","62.88","62.22","51.8","13861.32","7849.32","3216.93","2795.07","27","13861.32","8358.64","48494.21","312.24","2249.69","560.7","0","59975.48","4198.28","64173.76","0","0","0","0","../WebScript/Upload/Electric/13490863_381803_27072026141902.jpg","","0","0","0","44866","41609","13490863","1033","96","2191012000","10","96","2191012000","5512012","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาท่าตะโก","กปภ.สาขาท่าตะโก","ท่าตะโก","การประปาส่วนภูมิภาคสาขาท่าตะโก","กปภ.สาขาท่าตะโก","ท่าตะโก",,"กรกฎาคม","2569","1","1"
"41674","13490928","1142","D06401","9807020015420307","399","3.1.2","การประปาส่วนภูมิภาคสาขาบ้านแพง","5","สำนักงาน-แรงสูง","0.1623","0","49.72","48.75","44.99","20533.62","7649.61","6551.92","6332.09","245","20533.62","9758.05","64621.36","312.24","3332.61","112.14","0","78136.4","5469.55","83605.95","0","0","0","0","../WebScript/Upload/Electric/13490928_383593_04082026102806.jpg","","0","0","0","47417","41674","13490928","1097","398","2290729000","7","398","2290729000","5522029","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาบ้านแพง","กปภ.สาขาบ้านแพง","บ้านแพง","การประปาส่วนภูมิภาคสาขาบ้านแพง","กปภ.สาขาบ้านแพง","บ้านแพง",,"กรกฎาคม","2569","1","1"
"41653","13490907","1597","E09201","9801020011296487","291","3.1.2","แม่ข่ายโพนทอง","3","แรงสูง","0.1623","0","44.53","41.97","32.69","19886.86","8890.42","5075.7","5920.74","68","19886.86","8739.46","62585.94","312.24","3227.64","168.21","0","75033.49","5252.34","80285.83","0","0","0","0","../WebScript/Upload/Electric/13490907_383783_04082026144500.png","","0","0","0","46569","41653","13490907","1134","290","2290630000","6","290","2290630000","5521031","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาโพนทอง","กปภ.สาขาโพนทอง","โพนทอง","การประปาส่วนภูมิภาคสาขาโพนทอง","กปภ.สาขาโพนทอง","โพนทอง",,"กรกฎาคม","2569","1","1"
"41800","13491051","384","L06101","9833020007369668","820","3.2.2","สถานีผลิตน้ำนาท่อม (แม่ข่าย)","10","แรงต่ำ-แรงสูง","0.1623","0","270.16","303.03","310.8","137289.01","51933.14","35652.11","49703.76","531","137289.01","35912.37","439524.12","312.24","22282.01","0","0","498030.74","34862.15","532892.89","0","0","0","0","../WebScript/Upload/Electric/13491051_383698_08082026094510.jpg","แรงสูง 70%","96102","0","0","51285","41800","13491051","1232","819","2590517000","5","819","2590517000","5552016","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาพัทลุง","กปภ.สาขาพัทลุง","พัทลุง","การประปาส่วนภูมิภาคสาขาพัทลุง","กปภ.สาขาพัทลุง","พัทลุง",,"กรกฎาคม","2569","1","1"
"41702","13490956","915","23067921","9803 020012217826","486","3.1.2","แรงสูงสำนักงานอำนาจเจริญ","3","แรงสูง","0.1623","0","68.59","65.68","51.32","29274.06","13076.9","7796.73","8400.43","5052","29274.06","13461.47","92128.39","312.24","4751.18","0","0","110653.28","7745.73","118399.01","0","0","0","0","../WebScript/Upload/Electric/13490956_381818_06082026151144.jpg","","0","0","0","48229","41702","13490956","1129","485","2390815000","8","485","2390815000","5532015","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาอำนาจเจริญ","กปภ.สาขาอำนาจเจริญ","อำนาจเจริญ","การประปาส่วนภูมิภาคสาขาอำนาจเจริญ","กปภ.สาขาอำนาจเจริญ","อำนาจเจริญ",,"กรกฎาคม","2569","1","0"
"41713","13490967","675","F04601","9803 020014420601","526","3.2.2","สำนักงานประปารัตนบุรี","11","สำนักงาน-แรงสูง-บ้านพัก","0.1623","0","74.6","73.3","68.45","31107.66","11651.56","9756.05","9700.05","622","31107.66","9916.58","99406.78","312.24","5048.77","392.49","0","115076.86","8055.38","123132.24","0","0","0","0","../WebScript/Upload/Electric/13490967_381219_03082026104911.jpg","","1555","0","0","48608","41713","13490967","1143","525","2390829000","8","525","2390829000","5532026","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขารัตนบุรี","กปภ.สาขารัตนบุรี","รัตนบุรี","การประปาส่วนภูมิภาคสาขารัตนบุรี","กปภ.สาขารัตนบุรี","รัตนบุรี",,"กรกฎาคม","2569","1","0"
"41593","13490847","398","A13201","9804020005763862","42","3.1.2","03_งานผลิตเถิน","11","สำนักงาน-แรงสูง-บ้านพัก","0.1623","0","100.14","85.98","94.74","43242.76","18474.38","10992","13776.38","1860","43242.76","19653.48","136089.29","312.24","7018.3","112.14","0","163185.45","11422.98","174608.43","0","0","0","0","../WebScript/Upload/Electric/13490847_382042_07082026161706.jpg","","0","0","0","44342","41593","13490847","1016","41","2190923000","9","41","2190923000","5511024","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเถิน","กปภ.สาขาเถิน","เถิน","การประปาส่วนภูมิภาคสาขาเถิน","กปภ.สาขาเถิน","เถิน",,"กรกฎาคม","2569","1","1"
"41755","13491008","1029","I02401","9803020003198478","674","3.2.2","แม่ข่ายศรีประจันต์","2","โรงกรอง","0.1623","0","80.79","86.62","87.26","22145.35","8852.66","6025.07","7267.62","542","22145.35","10739.41","71648.82","312.24","3594.19","0","0","86294.66","6040.63","92335.29","0","0","0","0","../WebScript/Upload/Electric/13491008_381402_31072026164319.jpg","","0","0","0","49945","41755","13491008","1188","673","2490320000","3","673","2490320000","5542020","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาศรีประจันต์","กปภ.สาขาศรีประจันต์","ศรีประจันต์","การประปาส่วนภูมิภาคสาขาศรีประจันต์","กปภ.สาขาศรีประจันต์","ศรีประจันต์",,"กรกฎาคม","2569","1","1"
"41592","13490846","2269","A13101","9098020004541716","40","3.1.2","แม่ข่ายเกาะคา","3","แรงสูง","0.1623","0","40.43","38.04","30.55","13297.99","5813.38","3243.63","4240.98","4462","13297.99","7934.79","5813.38","312.24","2158.26","0","0","52255.39","3657.88","55913.27","0","0","0","0","../WebScript/Upload/Electric/13490846_384681_10082026120220.jpg","","0","0","0","44319","41592","13490846","1015","39","2190922000","9","39","2190922000","5511023","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเกาะคา","กปภ.สาขาเกาะคา","เกาะคา","การประปาส่วนภูมิภาคสาขาเกาะคา","กปภ.สาขาเกาะคา","เกาะคา",,"กรกฎาคม","2569","1","1"
"41829","13491066","1807","27730675","GKLG9013 020001018386","926","3.2.2","สถานีจ่ายน้ำคลองหลวงสอง","7","สถานีจ่ายน้ำ","0.1623","0","50.16","50.16","50.16","9745","2388.88","5502.23","1853.89","747","9745","6667.77","29147.97","312.24","1581.61","168.21","0","37877.8","2651.45","40529.25","0","0","0","0","../WebScript/Upload/Electric/13491066_384305_15082026091822.jpg","","0","0","0","49675","41829","13491066","1252","923","2490241000","2","923","2490241000","5541039","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาคลองหลวง","กปภ.สาขาคลองหลวง","คลองหลวง ","การประปาส่วนภูมิภาคสาขาคลองหลวง","กปภ.สาขาคลองหลวง","คลองหลวง ",,"กรกฎาคม","2569","1","1"
"41829","13491066","3077","6300004702","GKLG9013 020022665891","926","2.1.1","สถานีจ่ายน้ำเสริมแรงดันคลองห้า","7","สถานีจ่ายน้ำ","0.1623","0","9.87","14.44","9.28","2985.7","770.14","1476.06","739.5","2081.3","2985.7","11669.91","0","312.24","484.58","0","0","12466.73","872.67","13339.4","0","0","0","0","../WebScript/Upload/Electric/13491066_384306_15082026091912.jpg","","0","0","0","49675","41829","13491066","1252","923","2490241000","2","923","2490241000","5541039","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาคลองหลวง","กปภ.สาขาคลองหลวง","คลองหลวง ","การประปาส่วนภูมิภาคสาขาคลองหลวง","กปภ.สาขาคลองหลวง","คลองหลวง ",,"กรกฎาคม","2569","1","1"
"41688","13490942","267","H09101","9807020002144634","441","3.2.2","สถานีผลิตน้ำเขาดิน","2","โรงกรอง","0.1623","0","46.59","44.44","46.95","16656.32","5902.27","5344.98","5409.07","364","16656.32","6193.21","52694.85","312.24","2703.32","336.42","0","62240.04","4356.8","66596.84","0","0","0","0","../WebScript/Upload/Electric/13490942_380703_05082026133628.jpg","","0","0","0","47804","41688","13490942","1114","440","2390123000","1","440","2390123000","5531023","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาปากน้ำประแสร์","กปภ.สาขาปากน้ำประแสร์","ปากน้ำประแสร์","การประปาส่วนภูมิภาคสาขาปากน้ำประแสร์","กปภ.สาขาปากน้ำประแสร์","ปากน้ำประแสร์",,"กรกฎาคม","2569","1","1"
"41610","13490864","1110","C11101","9801020006321786","102","3.2.2","สถานีผลิตน้ำบึงหล่ม","11","สำนักงาน-แรงสูง-บ้านพัก","0.1623","0","96.18","117.73","126.11","53811","18149.84","14997.16","20664","125","53811","12785.21","168788.07","312.24","8733.53","448.56","0","191067.61","13374.73","204442.34","0","0","0","0","../WebScript/Upload/Electric/13490864_384056_05082026135501.jpg","","0","0","0","44910","41610","13490864","1034","101","2191013000","10","101","2191013000","5512013","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาลาดยาว","กปภ.สาขาลาดยาว","ลาดยาว","การประปาส่วนภูมิภาคสาขาลาดยาว","กปภ.สาขาลาดยาว","ลาดยาว",,"กรกฎาคม","2569","1","1"
"41764","13491016","229","90331272","020004350841","699","4.2.2","โรงกรองน้ำสำนักงานประปาเพชรบุรี(สถานีผลิตน้ำบ้านลาด1)","5","สำนักงาน-แรงสูง","0.1623","0","660.67","672.54","660.67","323648","89605.52","121254.26","112788.22","3592","323648","87822.86","984276.94","312.24","52528.07","0","0","1124940.11","78745.81","1203685.92","0","0","0","0","../WebScript/Upload/Electric/13491016_384541_20082026134430.jpg","","0","0","0","50162","41764","13491016","1197","698","2490329000","3","698","2490329000","5542028","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเพชรบุรี","กปภ.สาขาเพชรบุรี","เพชรบุรี","การประปาส่วนภูมิภาคสาขาเพชรบุรี","กปภ.สาขาเพชรบุรี","เพชรบุรี",,"กรกฎาคม","2569","1","1"
"41764","13491016","3187","6500727683","020003677163","699","3.2.2","สถานีจ่ายน้ำบ้านแหลม","7","สถานีจ่ายน้ำ","0.1623","0","233.9","263.89","262.69","149542","50295.15","46240.83","53006.02","62","149542","31092.33","468838.89","312.24","24270.67","504.63","0","525018.76","36751.31","561770.07","0","0","0","0","../WebScript/Upload/Electric/13491016_384544_20082026141842.jpg","","0","0","0","50162","41764","13491016","1197","698","2490329000","3","698","2490329000","5542028","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเพชรบุรี","กปภ.สาขาเพชรบุรี","เพชรบุรี","การประปาส่วนภูมิภาคสาขาเพชรบุรี","กปภ.สาขาเพชรบุรี","เพชรบุรี",,"กรกฎาคม","2569","1","1"
"41610","13490864","1109","C11101","9011020006321840","102","2.1.1","สำนักงาน","1","สำนักงาน","0.1623","0","0","0","0","2234","2234","0","0","328","2234","8731.81","0","312.24","362.58","0","0","9406.63","658.46","10065.09","0","0","0","0","../WebScript/Upload/Electric/13490864_384055_05082026133829.jpg","","0","0","0","44910","41610","13490864","1034","101","2191013000","10","101","2191013000","5512013","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาลาดยาว","กปภ.สาขาลาดยาว","ลาดยาว","การประปาส่วนภูมิภาคสาขาลาดยาว","กปภ.สาขาลาดยาว","ลาดยาว",,"กรกฎาคม","2569","1","1"
"41772","13491024","1388","K08101","8307339","728","3.2.2","โรงสูบแรงต่ำพรุกระจูด(แรงต่ำหินลาด)","4","แรงต่ำ","0.1623","0","75.1","75.1","75.1","45578","16698.63","14856.27","14023.1","1030","45578","9983.04","145058.62","312.24","7397.31","280.35","0","163031.56","11412.21","174443.77","0","0","0","0","../WebScript/Upload/Electric/13491024_384390_07082026110653.jpg","","0","0","0","50436","41772","13491024","1206","727","2590413000","4","727","2590413000","5551013","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเกาะสมุย","กปภ.สาขาเกาะสมุย","เกาะสมุย","การประปาส่วนภูมิภาคสาขาเกาะสมุย","กปภ.สาขาเกาะสมุย","เกาะสมุย",,"กรกฎาคม","2569","1","1"
"41754","13491007","1747","I02401","0821020016603314","669","3.2.2","โรงกรองน้ำวังยาง","3","แรงสูง","0.1623","0","281.22","264.72","279.65","100854","34382.58","31460.42","35011","1858","100854","37382.57","316924.91","312.24","16368.6","0","0","370988.32","25969.18","396957.5","0","0","0","0","../WebScript/Upload/Electric/13491007_384520_07082026140252.jpg","","0","0","0","49903","41754","13491007","1187","668","2490319000","3","668","2490319000","5542019","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสุพรรณบุรี","กปภ.สาขาสุพรรณบุรี","สุพรรณบุรี","การประปาส่วนภูมิภาคสาขาสุพรรณบุรี","กปภ.สาขาสุพรรณบุรี","สุพรรณบุรี",,"กรกฎาคม","2569","1","1"
"41754","13491007","373","I02401","9903020003198436","669","2.1.1","สถานีจ่ายน้ำโพธิ์พระยา","7","สถานีจ่ายน้ำ","0.1623","0","2.72","2.73","2.72","1195.01","427.76","393.81","373.44","213","1195.01","4670.81","0","312.24","193.95","0","0","5177","362.39","5539.39","0","0","0","0","../WebScript/Upload/Electric/13491007_384518_07082026140031.jpg","","0","0","0","49903","41754","13491007","1187","668","2490319000","3","668","2490319000","5542019","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสุพรรณบุรี","กปภ.สาขาสุพรรณบุรี","สุพรรณบุรี","การประปาส่วนภูมิภาคสาขาสุพรรณบุรี","กปภ.สาขาสุพรรณบุรี","สุพรรณบุรี",,"กรกฎาคม","2569","1","1"
"41622","13490876","1935","B11301","9021020010629096","154","2.1.1","สำนักงาน","1","สำนักงาน","0.1623","0","11.75","0","0","2071","2071","0","0","537","2071","8094.7","0","312.24","336.12","0","0","8743.06","612.01","9355.07","0","0","0","0","../WebScript/Upload/Electric/13490876_382079_03082026093539.jpg","","0","0","0","45382","41622","13490876","1046","154","2191025000","10","154","2191025000","5512025","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาศรีสัชนาลัย","กปภ.สาขาศรีสัชนาลัย","ศรีสัชนาลัย","การประปาส่วนภูมิภาคสาขาศรีสัชนาลัย","กปภ.สาขาศรีสัชนาลัย","ศรีสัชนาลัย",,"กรกฎาคม","2569","1","1"
"41722","13490976","111","23051365","9801 020007049642","568","4.2.2","แรงต่ำ โคกกระเทียม","4","แรงต่ำ","0.1623","0","545.82","545.82","545.82","381213","143492.2","112222.61","125498.19","127","381213","72555.85","1219310.67","312.24","61870.87","1906.38","0","1355956.01","94916.92","1450872.93","0","0","0","0","../WebScript/Upload/Electric/13490976_381272_07082026104652.jpg","","0","0","0","48957","41722","13490976","1152","567","2490215000","2","567","2490215000","5541015","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาลพบุรี","กปภ.สาขาลพบุรี","ลพบุรี","การประปาส่วนภูมิภาคสาขาลพบุรี","กปภ.สาขาลพบุรี","ลพบุรี",,"กรกฎาคม","2569","1","1"
"41830","13491067","3361","6400044133","GLLA9021 020025028307","944","3.2.2","สำนักงาน กปภ.สาขาธัญบุรี","1","สำนักงาน","0.1623","0","29.68","31.46","9.35","7447.68","4440.46","1901.78","1105.44","1486","7447.68","3945.36","26408.31","312.24","1208.76","0","0","31874.67","2231.23","34105.9","0","0","0","0","../WebScript/Upload/Electric/13491067_384651_10082026132805.jpg","หักมิเตอร์ย่อย 1486.00 หน่วย ","0","0","0","49698","41830","13491067","1253","944","2490242000","2","944","2490242000","5541040","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาธัญบุรี","กปภ.สาขาธัญบุรี","ธัญบุรี","การประปาส่วนภูมิภาคสาขาธัญบุรี","กปภ.สาขาธัญบุรี","ธัญบุรี",,"กรกฎาคม","2569","1","1"
"41688","13490942","268","H09101","9012020002144963","441","3.1.2","สถานีจ่ายน้ำสำนักงานการประปาสาขาปากน้ำประแสร์","3","แรงสูง","0.1623","0","30.18","28.09","23.25","8814.29","3642.58","2488.46","2683.25","3053","8814.29","5923.13","27739.45","312.24","1430.56","0","0","35405.38","2478.38","37883.76","0","0","0","0","../WebScript/Upload/Electric/13490942_380704_05082026133702.jpg","","0","0","0","47804","41688","13490942","1114","440","2390123000","1","440","2390123000","5531023","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาปากน้ำประแสร์","กปภ.สาขาปากน้ำประแสร์","ปากน้ำประแสร์","การประปาส่วนภูมิภาคสาขาปากน้ำประแสร์","กปภ.สาขาปากน้ำประแสร์","ปากน้ำประแสร์",,"กรกฎาคม","2569","1","1"
"41688","13490942","270","H09101","9809020002252346","441","3.2.2","สถานีผลิตน้ำเขาระโอก(เขาจุก)","2","โรงกรอง","0.1623","0","55.56","71.04","72.63","29594","9199.26","9238.95","11155.79","234","29594","7385.59","91590.56","312.24","4803.11","0","0","104091.5","7286.41","111377.91","0","0","0","0","../WebScript/Upload/Electric/13490942_380706_05082026133806.jpg","","0","0","0","47804","41688","13490942","1114","440","2390123000","1","440","2390123000","5531023","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาปากน้ำประแสร์","กปภ.สาขาปากน้ำประแสร์","ปากน้ำประแสร์","การประปาส่วนภูมิภาคสาขาปากน้ำประแสร์","กปภ.สาขาปากน้ำประแสร์","ปากน้ำประแสร์",,"กรกฎาคม","2569","1","1"
"41658","13490912","1418","5900803037","9017020015972613","320","3.2.2","โรงกรองกุดจับ (บ้านหัวขัว)","2","โรงกรอง","0.1623","0","43.47","44.56","44.14","19822.74","7784.62","5844.69","6193.43","145","19822.74","5778.47","63913.7","312.24","3217.23","336.42","0","73558.06","5149.06","78707.12","0","0","0","0","../WebScript/Upload/Electric/13490912_382481_03082026171829.jpg","","0","0","0","46780","41658","13490912","1081","317","2290713000","7","317","2290713000","5522013","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาบ้านผือ","กปภ.สาขาบ้านผือ","บ้านผือ","การประปาส่วนภูมิภาคสาขาบ้านผือ","กปภ.สาขาบ้านผือ","บ้านผือ",,"กรกฎาคม","2569","1","1"
"41706","13490960","1002","F03101","9801 020013212221","501","3.1.2","2/19 ถ.บุลำดวน ต.ในเมือง อ.เมือง จ.บุรีรัมย์","1","สำนักงาน","0.1623","0","29.06","24.52","14.16","5811.58","3847.54","1084.59","879.45","1011","5811.58","5703.32","18289.62","312.24","943.22","0","0","25248.4","1767.39","27015.79","0","0","0","0","../WebScript/Upload/Electric/13490960_383644_10082026141343.jpg","","0","0","0","48377","41706","13490960","1136","500","2390822000","8","500","2390822000","5532019","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาบุรีรัมย์","กปภ.สาขาบุรีรัมย์","บุรีรัมย์","การประปาส่วนภูมิภาคสาขาบุรีรัมย์","กปภ.สาขาบุรีรัมย์","บุรีรัมย์",,"กรกฎาคม","2569","0","0"
"41586","13490840","609","A07101","9806020005394637","19","3.1.2","สำนักงานประปาฝาง","3","แรงสูง","0.1623","0","53.04","54.52","53.59","22055.59","10033.85","5109.51","6912.23","2123","22055.59","10700.1","69411.15","312.24","3579.62","0","0","84003.11","5880.22","89883.33","0","0","0","0","../WebScript/Upload/Electric/13490840_382033_03082026132633.jpg","","0","0","0","44111","41586","13490840","1009","18","2190916000","9","18","2190916000","5511016","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาฝาง","กปภ.สาขาฝาง","ฝาง","การประปาส่วนภูมิภาคสาขาฝาง","กปภ.สาขาฝาง","ฝาง",,"กรกฎาคม","2569","1","1"
"41604","13490858","559","A10201","9801020005920628","76","3.2.2","แพสูบน้ำแรงต่ำ","4","แรงต่ำ","0.1623","0","62.95","64.73","60.87","28545.28","6051.24","13539.22","8954.82","1610","28545.28","8367.94","83885.52","312.24","4632.9","0","0","97198.6","6803.9","104002.5","0","0","0","0","../WebScript/Upload/Electric/13490858_382218_05082026124221.jpg","","0","0","0","44686","41604","13490858","1027","76","2190934000","9","76","2190934000","5511035","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเวียงเชียงของ","กปภ.สาขาเวียงเชียงของ","เวียงเชียงของ","การประปาส่วนภูมิภาคสาขาเวียงเชียงของ","กปภ.สาขาเวียงเชียงของ","เวียงเชียงของ",,"กรกฎาคม","2569","1","1"
"41794","13491046","714","L04101","9837020007263297","806","3.2.2","สำนักงาน กปภ.สาขาสงขลา","5","สำนักงาน-แรงสูง","0.1623","0","353.11","369","370.77","168753","62765.95","52772.83","53214.22","3291","168753","46938.91","538564.94","312.24","27388.61","0","0","613204.7","42924.33","656129.03","0","0","0","0","../WebScript/Upload/Electric/13491046_381607_27072026130459.jpg","","8157","0","0","51146","41794","13491046","1226","805","2590511000","5","805","2590511000","5552011","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสงขลา","กปภ.สาขาสงขลา","สงขลา","การประปาส่วนภูมิภาคสาขาสงขลา","กปภ.สาขาสงขลา","สงขลา",,"กรกฎาคม","2569","1","1"
"41713","13490967","678","F04401","9803 020012789914","527","3.2.2","โรงกรองน้ำแรงสูง หน่วยบริการท่าตูม","3","แรงสูง","0.1623","0","65.85","65.21","7067","20948.36","8059.72","5894.61","6994.03","337","20948.36","8753.44","67279.21","312.24","3399.92","0","0","79744.81","5582.14","85326.95","0","0","0","0","../WebScript/Upload/Electric/13490967_381222_03082026105326.jpg","","0","0","0","48608","41713","13490967","1143","525","2390829000","8","525","2390829000","5532026","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขารัตนบุรี","กปภ.สาขารัตนบุรี","รัตนบุรี","การประปาส่วนภูมิภาคสาขารัตนบุรี","กปภ.สาขารัตนบุรี","รัตนบุรี",,"กรกฎาคม","2569","1","0"
"41643","13490897","1140","E10201","9097020011387570","247","2.1.1","สำนักงาน กปภ.ส.กุฉินารายณ์","1","สำนักงาน","0.1623","0","24.34","0","0","3341","3341","0","0","296","3341","13058.64","0","312.24","542.24","0","0","13913.12","973.92","14887.04","0","0","0","0","../WebScript/Upload/Electric/13490897_384410_07082026105247.jpg","","0","0","0","46189","41643","13490897","1069","247","2290620000","6","247","2290620000","5521020","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขากุฉินารายณ์","กปภ.สาขากุฉินารายณ์","กุฉินารายณ์","การประปาส่วนภูมิภาคสาขากุฉินารายณ์","กปภ.สาขากุฉินารายณ์","กุฉินารายณ์",,"กรกฎาคม","2569","1","1"
"41726","13490980","90","23062497","GATG9801-020000736372","582","3.2.2","โรงกรองน้ำ อ่างทอง","2","โรงกรอง","0.1623","0","117.66","124.51","124.51","74398","29357.11","21201.09","23839.8","3758","74398","15640.54","240100.19","312.24","12074.8","1009.26","0","269137.03","18839.59","287976.62","0","0","0","0","../WebScript/Upload/Electric/13490980_383893_05082026094406.jpg","","0","0","0","49098","41726","13490980","1157","581","2490220000","2","581","2490220000","5541019","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาอ่างทอง","กปภ.สาขาอ่างทอง","อ่างทอง","การประปาส่วนภูมิภาคสาขาอ่างทอง","กปภ.สาขาอ่างทอง","อ่างทอง",,"กรกฎาคม","2569","1","1"
"41615","13490869","2710","B04301","9031020009798134","126","3.2.2","โรงกรองน้ำแรงสูงแสนตอ","3","แรงสูง","0.1623","0","92.07","89.96","92.07","34168.14","13349.12","9587.3","11231.72","81","34168.14","12238.87","110057.89","312.24","5545.49","0","0","128154.49","8970.81","137125.3","0","0","0","0","../WebScript/Upload/Electric/13490869_381464_03082026163847.jpg","","0","0","0","45116","41615","13490869","1039","125","2191018000","10","125","2191018000","5512018","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาขาณุวรลักษบุรี","กปภ.สาขาขาณุวรลักษบุรี","ขาณุวรลักษบุรี","การประปาส่วนภูมิภาคสาขาขาณุวรลักษบุรี","กปภ.สาขาขาณุวรลักษบุรี","ขาณุวรลักษบุรี",,"กรกฎาคม","2569","1","1"
